client_id,gender,age,region,income_monthly,profession,client_type,marital_status,has_children,years_with_bank,education_level,preferred_channel
C000281,F,63,Saint Petersburg,123176.40676381465,Doctor,Retail,Married,1,6,Secondary,Website
C000282,M,55,Saint Petersburg,80845.29087011219,Engineer,Retail,Divorced,0,6,Secondary,Mobile App
C000283,M,19,Rostov-on-Don,95157.58452120327,Pensioner,Retail,Widowed,1,9,Secondary,Mobile App
C000284,F,51,Moscow,80733.56323366318,Salesperson,Retail,Divorced,0,3,Bachelor,Branch
C000285,M,70,Yekaterinburg,177027.1520359005,Pensioner,Retail,Widowed,0,4,Bachelor,
C000286,F,60,Rostov-on-Don,145305.44569867075,Driver,Premium,Widowed,0,0,Secondary,Mobile App
C000287,F,50,Saint Petersburg,72941.89205752611,Pensioner,Retail,Widowed,1,8,Bachelor,Branch
C000288,F,37,Kazan,,Student,Premium,Married,0,11,PhD,Mobile App
C000289,F,31,Vladivostok,123661.7093336583,Accountant,Retail,Divorced,0,14,Secondary,Website
C000290,F,56,Saint Petersburg,110616.31238897213,Pensioner,Business,Divorced,1,7,Secondary,Mobile App
C000291,M,66,Yekaterinburg,106709.38471735612,Pensioner,Premium,Divorced,0,3,Bachelor,Mobile App
C000292,F,59,Novosibirsk,84917.0243303459,IT Specialist,Retail,Divorced,1,0,Secondary,Website
C000293,M,62,Kazan,79190.13785095235,Manager,Retail,Single,0,12,Secondary,Branch
C000294,F,30,Yekaterinburg,94483.68883208648,Manager,Retail,Married,0,13,Bachelor,Mobile App
C000295,M,41,Novosibirsk,69865.33018520477,Doctor,Retail,Married,0,12,Bachelor,Mobile App
C000296,F,74,Krasnodar,,Driver,Premium,Divorced,0,14,Secondary,Mobile App
C000297,F,28,Kazan,189845.3348152369,Driver,Retail,Widowed,1,0,Bachelor,Website
C000298,F,49,Saint Petersburg,131065.61712405726,Engineer,Retail,Widowed,0,3,Secondary,Mobile App
C000299,M,62,Saint Petersburg,132092.32991820344,IT Specialist,Retail,Married,0,7,Secondary,Website
C000300,F,22,Vladivostok,108573.40808506735,Pensioner,Retail,Divorced,1,13,Secondary,Website
C000301,M,63,Kazan,44920.51812116959,Driver,Business,Divorced,0,13,Master,Website
C000302,F,36,Yekaterinburg,83221.85819891408,Accountant,Retail,Single,1,12,Bachelor,Mobile App
C000303,M,31,Vladivostok,101590.96536156557,Engineer,Retail,Divorced,0,1,Secondary,Mobile App
C000304,M,70,Kazan,43632.50454212421,Doctor,Retail,Married,0,3,Secondary,Mobile App
C000305,M,48,Yekaterinburg,38311.24641020368,Engineer,Retail,Married,0,1,Bachelor,Mobile App
C000306,F,62,Kazan,70153.67933045905,Manager,Retail,Divorced,0,13,Secondary,Mobile App
C000307,M,73,,133459.82699764852,IT Specialist,Retail,Single,0,6,Bachelor,Mobile App
C000308,F,72,Sochi,146345.90064453625,Salesperson,Retail,Widowed,0,3,Bachelor,Branch
C000309,F,73,Yekaterinburg,105878.03127367742,Pensioner,Retail,Divorced,0,10,Bachelor,Mobile App
C000310,M,41,,117402.86167351769,Accountant,Retail,Widowed,0,2,Bachelor,Call Center
C000311,F,33,Rostov-on-Don,108116.83293509352,Pensioner,Retail,Widowed,0,3,Bachelor,Call Center
C000312,F,68,Saint Petersburg,64482.80204265961,Accountant,Retail,Widowed,0,11,Bachelor,Website
C000313,M,48,Yekaterinburg,111103.17267815021,Accountant,Retail,Divorced,1,8,Secondary,Mobile App
C000314,M,31,Novosibirsk,71387.46647918675,Driver,Retail,Married,0,10,Secondary,Website
C000315,F,41,Novosibirsk,53035.271486489044,Manager,Retail,Married,0,8,Bachelor,Mobile App
C000316,F,29,,88527.61471008824,Student,Business,Married,0,12,Bachelor,Mobile App
C000317,F,61,Sochi,20000.0,Student,Premium,Divorced,0,6,Secondary,Mobile App
C000318,F,74,Vladivostok,20000.0,Teacher,Retail,Widowed,0,4,Bachelor,Call Center
C000319,F,59,Yekaterinburg,32440.81897228337,Driver,Premium,Single,1,7,Secondary,Mobile App
C000320,F,49,Rostov-on-Don,36705.97128930344,Driver,Retail,Divorced,0,2,Master,Mobile App
C000321,M,32,Sochi,84659.26772082399,Driver,Retail,Married,1,12,Secondary,Mobile App
C000322,F,45,Moscow,20000.0,Driver,Business,Divorced,0,3,Bachelor,Mobile App
C000323,F,30,Yekaterinburg,152195.09797220957,Accountant,Retail,Widowed,0,6,Bachelor,Website
C000324,M,68,,66256.5043501564,Salesperson,Retail,Widowed,0,14,Master,Call Center
C000325,M,62,Vladivostok,76672.47150778123,Salesperson,Retail,Single,0,13,Master,Website
C000326,M,25,Sochi,72750.48854768832,Accountant,Retail,Single,0,1,Secondary,Mobile App
C000327,M,45,Rostov-on-Don,34968.64700130371,Manager,Retail,Divorced,0,0,Bachelor,Mobile App
C000328,F,60,Kazan,95589.1729614149,Doctor,Business,Divorced,0,4,Bachelor,Mobile App
C000329,M,33,Rostov-on-Don,20000.0,Driver,Premium,Widowed,1,1,Secondary,Mobile App
C000330,F,26,Novosibirsk,152845.47971030025,Manager,Retail,Married,0,7,Secondary,Website
C000331,F,25,Saint Petersburg,114217.29038706634,Accountant,Premium,Married,0,14,Bachelor,Mobile App
C000332,F,48,Novosibirsk,101575.11868582325,Manager,Premium,Widowed,0,4,Secondary,Mobile App
C000333,F,34,Sochi,52020.95428546072,IT Specialist,Premium,Divorced,0,1,Secondary,Branch
C000334,F,59,Kazan,64814.25932289359,Student,Retail,Widowed,1,9,Bachelor,Mobile App
C000335,M,18,Krasnodar,96859.04699033921,Salesperson,Retail,Widowed,1,14,Bachelor,Branch
C000336,M,18,Kazan,76095.46227492623,Driver,Premium,Widowed,1,2,Master,Call Center
C000337,M,27,Moscow,85147.42271851558,Driver,Retail,Divorced,0,8,Master,Call Center
C000338,F,21,Krasnodar,49602.02523755847,Teacher,Retail,Widowed,0,8,Bachelor,Branch
C000339,M,60,Moscow,63385.699088321075,Student,Retail,Married,0,13,Bachelor,Mobile App
C000340,M,27,Vladivostok,71771.13149366413,Doctor,Retail,Widowed,0,3,Bachelor,Mobile App
C000341,F,20,Rostov-on-Don,83192.04431516296,Accountant,Retail,Married,0,8,Master,Website
C000342,F,71,Rostov-on-Don,130364.9787214211,Teacher,Business,Single,0,5,Bachelor,Website
C000343,M,27,Rostov-on-Don,53135.64437236148,Accountant,Premium,Widowed,1,0,Master,Mobile App
C000344,F,63,Yekaterinburg,74784.49833456102,Pensioner,Retail,Single,0,12,Master,Mobile App
C000345,M,70,Sochi,20000.0,Teacher,Retail,Widowed,1,6,Bachelor,Branch
C000346,M,50,Yekaterinburg,125936.92276153696,Pensioner,Retail,Single,1,3,Master,Mobile App
C000347,M,62,Moscow,58057.35168706652,Pensioner,Retail,Married,1,13,Bachelor,Branch
C000348,M,29,Novosibirsk,82455.65686816588,Pensioner,Retail,Married,1,13,Master,Website
C000349,F,40,Sochi,79828.64052334666,Doctor,Retail,Single,0,13,Master,Mobile App
C000350,F,61,Novosibirsk,57274.07712078317,Doctor,Retail,Single,1,3,Master,Website
C000351,F,43,Saint Petersburg,89881.23346631203,Salesperson,Retail,Married,0,6,PhD,Mobile App
C000352,F,73,Kazan,56156.40384544915,Doctor,Retail,Single,0,2,Bachelor,Mobile App
C000353,M,39,Rostov-on-Don,93984.40988077901,Manager,Retail,Divorced,1,0,Secondary,Branch
C000354,M,34,Sochi,111644.4371827326,Doctor,Retail,Single,1,8,Master,Website
C000355,M,33,Krasnodar,95050.91739742248,Teacher,Retail,Widowed,1,5,Secondary,Mobile App
C000356,M,30,Vladivostok,98803.91620086627,Teacher,Retail,Widowed,1,13,Secondary,Mobile App
C000357,M,59,Krasnodar,77119.04524273446,Accountant,Business,Widowed,0,1,Secondary,Mobile App
C000358,M,53,Sochi,98607.22426963817,IT Specialist,Retail,Married,0,3,Bachelor,Mobile App
C000359,F,36,Sochi,82217.84542173901,Driver,Retail,Married,0,2,Secondary,Mobile App
C000360,M,72,Novosibirsk,40504.18335835359,Pensioner,Retail,Divorced,0,2,Bachelor,Website
C000361,F,29,Sochi,200363.8641501874,Manager,Retail,Married,1,11,PhD,Mobile App
C000362,M,40,Yekaterinburg,88377.93554134887,Teacher,Retail,Widowed,0,14,Secondary,Mobile App
C000363,F,68,Rostov-on-Don,111682.07751155332,Teacher,Retail,Divorced,0,1,Secondary,Website
C000364,M,73,Novosibirsk,81343.21596563356,Student,Retail,Married,0,14,Bachelor,Mobile App
C000365,M,70,Vladivostok,154539.48978805938,Salesperson,Retail,Married,1,3,Bachelor,Mobile App
C000366,F,109,Moscow,100058.72454104328,Engineer,Business,Divorced,0,7,Master,Mobile App
C000367,F,57,Kazan,178887.32627810206,Student,Retail,Single,1,14,Bachelor,Call Center
C000368,M,21,,129104.89817559354,Engineer,Premium,Widowed,0,14,Secondary,Mobile App
C000369,F,53,Novosibirsk,97752.33938621652,IT Specialist,Retail,Divorced,1,4,Secondary,Mobile App
C000370,F,33,Moscow,67090.88114738977,Doctor,Retail,Widowed,0,12,Bachelor,Website
C000371,F,67,,45856.08837438243,Pensioner,Retail,Divorced,0,4,PhD,Mobile App
C000372,F,52,,20000.0,Salesperson,Retail,Widowed,0,6,Bachelor,Website
C000373,M,42,Kazan,20000.0,Driver,Retail,Widowed,0,14,Bachelor,Mobile App
C000374,F,69,Novosibirsk,130818.27947319856,IT Specialist,Retail,Divorced,1,12,Bachelor,Mobile App
C000375,F,56,Rostov-on-Don,46481.97208898649,Doctor,Retail,Single,0,9,Bachelor,Mobile App
C000376,M,64,Saint Petersburg,79604.17459061462,IT Specialist,Retail,Divorced,0,5,Secondary,Website
C000377,F,59,Moscow,61749.168654475216,Engineer,Business,Married,0,6,Bachelor,Branch
C000378,F,57,Kazan,203908.73050043703,Engineer,Retail,Married,1,4,PhD,Branch
C000379,F,63,Vladivostok,118331.44344225037,Doctor,Retail,Single,0,3,Bachelor,Mobile App
C000380,M,74,Sochi,56267.56812383965,Manager,Premium,Divorced,1,12,Secondary,Mobile App
C000381,M,68,Vladivostok,54954.83082936111,Accountant,Retail,Married,1,2,Secondary,Branch
C000382,F,39,Rostov-on-Don,111107.75209469485,Student,Retail,Married,1,12,Bachelor,Mobile App
C000383,F,36,Vladivostok,147569.04866558214,IT Specialist,Retail,Married,0,12,Bachelor,Mobile App
C000384,F,59,Kazan,125394.16110210483,Salesperson,Retail,Single,1,7,PhD,Website
C000385,F,28,Moscow,51358.4648656456,Engineer,Retail,Married,1,12,Secondary,Branch
C000386,M,37,Moscow,46655.19123990139,Pensioner,Retail,Single,0,14,Secondary,Mobile App
C000387,F,50,Moscow,149136.9456260282,Driver,Premium,Divorced,0,5,Bachelor,Call Center
C000388,F,35,Kazan,124650.5755217411,IT Specialist,Retail,Single,1,9,Bachelor,Website
C000389,F,47,Yekaterinburg,66004.93884049635,Driver,Premium,Divorced,0,9,Secondary,Website
C000390,M,27,Novosibirsk,89179.83832714926,Accountant,Retail,Single,0,13,Secondary,Call Center
C000391,M,72,Kazan,100448.46730748886,Student,Retail,Married,1,12,Bachelor,Call Center
C000392,M,69,Yekaterinburg,75639.18992433707,Pensioner,Retail,Married,1,6,Secondary,Mobile App
C000393,F,64,Saint Petersburg,24262.225294244214,IT Specialist,Retail,Widowed,0,6,Bachelor,Mobile App
C000394,F,25,Krasnodar,116135.236367841,Engineer,Retail,Widowed,0,8,Master,Website
C000395,M,49,Vladivostok,31970.777222650184,Student,Premium,Married,1,13,Bachelor,Mobile App
C000396,M,63,,78582.11814669197,Doctor,Retail,Widowed,0,4,Secondary,Website
C000397,M,20,Novosibirsk,72035.65247634106,Student,Premium,Married,1,7,Secondary,Mobile App
C000398,M,63,Krasnodar,76764.5996505646,Teacher,Premium,Widowed,0,8,Secondary,Mobile App
C000399,M,63,Vladivostok,111129.56669650238,Doctor,Retail,Married,1,12,Master,Mobile App
C000400,F,44,Yekaterinburg,27900.981538518216,Pensioner,Retail,Married,1,5,Secondary,Mobile App
C000401,F,54,Vladivostok,77068.19433825527,Doctor,Retail,Single,1,8,PhD,Mobile App
C000402,M,33,Vladivostok,104135.50098996099,Manager,Retail,Single,0,1,Secondary,Website
C000403,F,36,Yekaterinburg,79976.9956756648,Accountant,Retail,Divorced,0,2,Bachelor,Website
C000404,M,21,Novosibirsk,43611.21262867842,Engineer,Retail,Single,0,7,Master,Mobile App
C000405,F,52,Saint Petersburg,92126.89672202274,Student,Premium,Married,0,13,Master,Branch
C000406,M,27,Vladivostok,59518.41347123835,Student,Retail,Divorced,0,10,Secondary,Website
C000407,F,23,Vladivostok,68045.58062919308,Teacher,Retail,Widowed,0,13,Master,Mobile App
C000408,F,51,Novosibirsk,116100.78579207056,Teacher,Retail,Single,1,0,PhD,Mobile App
C000409,M,45,Moscow,55899.81219389483,Salesperson,Premium,Single,0,8,Bachelor,Mobile App
C000410,M,47,Yekaterinburg,,Student,Retail,Married,0,5,Bachelor,Mobile App
C000411,M,35,Krasnodar,30547.477580859842,Engineer,Retail,Married,1,5,Master,Mobile App
C000412,M,48,Saint Petersburg,51911.65652407281,Salesperson,Retail,Single,0,7,Bachelor,Mobile App
C000413,F,38,Moscow,109156.29563767949,Engineer,Retail,Divorced,1,14,Secondary,Website
C000414,F,46,Yekaterinburg,48415.39944784923,Engineer,Retail,Widowed,0,2,Bachelor,Call Center
C000415,M,40,Vladivostok,110841.33218951913,Teacher,Retail,Widowed,0,2,Secondary,Mobile App
C000416,F,21,Rostov-on-Don,50812.3827665664,Driver,Retail,Widowed,1,10,Bachelor,Branch
C000417,M,65,Rostov-on-Don,68267.07484430043,Doctor,Retail,Divorced,1,6,Secondary,Mobile App
C000418,M,49,Sochi,27039.47732585627,IT Specialist,Retail,Married,0,3,Master,Branch
C000419,M,43,Yekaterinburg,21157.031377548687,Accountant,Retail,Single,0,5,Secondary,Call Center
C000420,F,19,Rostov-on-Don,109367.90230504866,Doctor,Retail,Widowed,0,10,Bachelor,Mobile App
C000421,F,68,Yekaterinburg,56475.377440225166,Engineer,Business,Married,1,4,Secondary,Mobile App
C000422,M,63,Kazan,60192.50404640627,Manager,Retail,Single,0,4,Bachelor,Mobile App
C000423,F,61,Saint Petersburg,92670.35008036012,Pensioner,Premium,Widowed,1,8,Secondary,Mobile App
C000424,F,60,Novosibirsk,20000.0,Student,Business,Widowed,0,5,Bachelor,Mobile App
C000425,M,19,Saint Petersburg,109110.92553212697,Pensioner,Retail,Single,0,14,Master,Call Center
C000426,F,49,Rostov-on-Don,34941.25985079341,Salesperson,Premium,Widowed,0,9,Secondary,Website
C000427,F,23,Kazan,127172.71940152085,Pensioner,Retail,Single,0,2,Bachelor,Website
C000428,M,40,Vladivostok,60621.87415095775,Doctor,Retail,Single,1,4,Bachelor,Website
C000429,F,30,Yekaterinburg,40627.020733770936,Pensioner,Retail,Widowed,0,4,Secondary,Website
C000430,M,20,Yekaterinburg,44513.534296810976,Student,Retail,Married,0,10,Secondary,Mobile App
C000431,M,37,Sochi,93826.1932845558,Salesperson,Retail,Single,0,10,Bachelor,Mobile App
C000432,M,54,Yekaterinburg,20000.0,Student,Premium,Widowed,1,4,Master,Call Center
C000433,M,25,Sochi,20000.0,Manager,Retail,Widowed,0,11,Bachelor,Mobile App
C000434,M,31,Saint Petersburg,159059.49290096515,Doctor,Retail,Widowed,1,9,Master,Website
C000435,M,53,Saint Petersburg,80157.6401961464,IT Specialist,Retail,Married,1,0,Secondary,Mobile App
C000436,M,34,Moscow,77705.66811018331,Doctor,Premium,Single,0,13,Secondary,Mobile App
C000437,F,58,Novosibirsk,96662.53778118211,Pensioner,Retail,Single,0,2,Master,Website
C000438,M,22,Saint Petersburg,90065.7545305219,IT Specialist,Premium,Widowed,0,0,Secondary,Mobile App
C000439,F,63,Kazan,116045.51413150645,Salesperson,Retail,Widowed,1,3,Bachelor,Branch
C000440,M,38,Saint Petersburg,101912.27745386206,IT Specialist,Premium,Single,1,6,Secondary,Website
C000441,M,27,Saint Petersburg,99097.30973537186,IT Specialist,Retail,Divorced,1,0,Master,Mobile App
C000442,M,57,Yekaterinburg,31289.907298872226,Manager,Premium,Widowed,0,9,Bachelor,Mobile App
C000443,F,54,Moscow,110785.87010183511,Teacher,Retail,Single,0,5,Bachelor,Mobile App
C000444,M,54,Kazan,20000.0,Student,Premium,Widowed,1,10,Bachelor,Mobile App
C000445,M,63,Yekaterinburg,53833.98583550844,Doctor,Retail,Divorced,1,5,PhD,Mobile App
C000446,F,33,Yekaterinburg,56157.88383112207,IT Specialist,Business,Divorced,1,9,Master,Mobile App
C000447,F,64,Vladivostok,53793.75353812473,Engineer,Premium,Divorced,0,14,Bachelor,Website
C000448,M,33,Kazan,158985.43062317625,Pensioner,Premium,Widowed,0,10,Bachelor,Mobile App
C000449,F,30,Vladivostok,148250.68707506967,Accountant,Retail,Single,1,1,Bachelor,Mobile App
C000450,M,33,Novosibirsk,122701.9929359362,Student,Premium,Married,1,7,Bachelor,Call Center
C000451,M,53,Yekaterinburg,,Manager,Business,Divorced,0,7,Master,Website
C000452,F,40,Yekaterinburg,104992.96689370905,Driver,Retail,Divorced,1,5,Secondary,Mobile App
C000453,M,20,Moscow,41155.84629083969,Teacher,Premium,Married,0,3,Secondary,Website
C000454,F,25,,96287.29582389588,IT Specialist,Retail,Married,1,11,Bachelor,Mobile App
C000455,F,51,Krasnodar,97445.17374370276,Student,Retail,Divorced,1,8,Bachelor,Branch
C000456,M,62,Krasnodar,107772.5388198694,Engineer,Retail,Married,1,10,Bachelor,Mobile App
C000457,M,57,Saint Petersburg,81821.32934308906,Driver,Retail,Widowed,1,7,Master,Call Center
C000458,M,21,Rostov-on-Don,145468.1863324575,Teacher,Retail,Single,0,14,Bachelor,Mobile App
C000459,F,47,Sochi,127244.20459421087,Salesperson,Retail,Single,0,5,Bachelor,Call Center
C000460,F,34,Yekaterinburg,76955.01516522316,Accountant,Retail,Married,1,13,Secondary,Website
C000461,F,65,Rostov-on-Don,113133.3380206296,Manager,Retail,Married,0,3,Master,Website
C000462,M,42,Novosibirsk,27505.117697828005,Pensioner,Retail,Widowed,1,10,Bachelor,Mobile App
C000463,F,44,Saint Petersburg,90123.32198831295,IT Specialist,Retail,Single,1,10,Bachelor,Branch
C000464,F,26,Yekaterinburg,163021.73615644657,Accountant,Retail,Single,0,1,Bachelor,Website
C000465,F,48,Krasnodar,25979.9005844196,Teacher,Retail,Divorced,1,9,Bachelor,Mobile App
C000466,M,44,Kazan,,Manager,Premium,Married,0,11,Secondary,Mobile App
C000467,F,32,Saint Petersburg,116699.6421521024,Student,Retail,Single,1,1,Master,Website
C000468,M,70,Krasnodar,109072.36791784853,Driver,Premium,Divorced,0,1,Secondary,
C000469,M,41,Vladivostok,77460.33486123287,Accountant,Business,Single,0,11,PhD,Branch
C000470,F,26,Vladivostok,150249.32386946256,Accountant,Retail,Widowed,1,6,Secondary,Mobile App
C000471,M,71,Yekaterinburg,20000.0,Salesperson,Retail,Single,0,14,Secondary,Website
C000472,F,47,Saint Petersburg,33831.24367617807,Pensioner,Retail,Widowed,1,0,Secondary,Mobile App
C000473,M,43,Novosibirsk,116741.38281739579,Teacher,Premium,Widowed,0,11,Master,Mobile App
C000474,M,30,Novosibirsk,89269.9914712877,Pensioner,Retail,Widowed,0,7,Bachelor,Mobile App
C000475,F,72,Sochi,96802.5599385305,Teacher,Retail,Divorced,0,2,Secondary,Website
C000476,M,46,Krasnodar,160863.05087006997,Engineer,Retail,Divorced,0,9,Bachelor,Branch
C000477,F,66,Saint Petersburg,34746.43100876858,Engineer,Retail,Married,1,1,Bachelor,Website
C000478,M,63,Sochi,86677.95322006135,Driver,Retail,Single,0,9,Bachelor,Mobile App
C000479,F,35,Rostov-on-Don,111059.47049372517,IT Specialist,Retail,Single,0,10,Master,Branch
C000480,M,51,Moscow,163615.80372538193,Teacher,Retail,Married,0,8,Bachelor,Call Center
C000481,M,22,Kazan,,Manager,Retail,Single,0,11,Secondary,Website
C000482,F,26,Saint Petersburg,110981.00446468894,Salesperson,Premium,Married,1,8,Master,Mobile App
C000483,F,44,Moscow,132337.06311597725,Doctor,Premium,Married,1,2,Secondary,Mobile App
C000484,F,30,Rostov-on-Don,33894.76484085865,Pensioner,Retail,Divorced,0,13,Bachelor,Website
C000485,M,66,Krasnodar,127579.89199801392,Pensioner,Retail,Divorced,0,11,Master,Mobile App
C000486,M,65,Vladivostok,71147.8075216843,Accountant,Retail,Widowed,1,13,Bachelor,Mobile App
C000487,F,26,Sochi,64988.63621399421,Manager,Retail,Married,0,6,PhD,Mobile App
C000488,M,61,Vladivostok,99656.92664937938,Accountant,Premium,Single,0,14,Secondary,Mobile App
C000489,F,60,Krasnodar,72314.57522496757,IT Specialist,Retail,Widowed,0,7,Bachelor,Mobile App
C000490,M,73,Rostov-on-Don,98439.14426057258,Student,Retail,Married,1,0,Secondary,Branch
C000491,F,29,Krasnodar,101320.46122759324,Engineer,Retail,Married,0,6,PhD,Branch
C000492,F,27,Rostov-on-Don,134561.82228706876,Engineer,Retail,Married,1,3,Secondary,Mobile App
C000493,F,44,Vladivostok,128920.3895784661,IT Specialist,Retail,Single,1,0,Bachelor,Branch
C000494,M,36,Novosibirsk,54566.09854758284,IT Specialist,Retail,Widowed,0,14,Bachelor,Mobile App
C000495,M,27,Saint Petersburg,78816.06665815166,Pensioner,Retail,Divorced,0,5,Secondary,Mobile App
C000496,F,36,Krasnodar,66724.76587802265,Manager,Retail,Widowed,1,13,Bachelor,Mobile App
C000497,F,57,Novosibirsk,50414.53298425108,Salesperson,Retail,Divorced,0,7,Secondary,Mobile App
C000498,F,33,Moscow,162967.65869452327,Salesperson,Retail,Single,1,12,Master,Call Center
C000499,M,65,Kazan,59539.255822442254,Accountant,Retail,Divorced,0,6,Secondary,Mobile App
C000500,F,18,Rostov-on-Don,20000.0,Doctor,Premium,Widowed,0,4,PhD,Mobile App
C000501,M,61,Moscow,79058.3736575771,Doctor,Retail,Married,1,3,Bachelor,Branch
C000502,M,21,Novosibirsk,70066.33908717199,Teacher,Business,Single,0,2,Secondary,Website
C000503,F,71,Yekaterinburg,76620.25141417021,Student,Retail,Divorced,0,9,Bachelor,Mobile App
C000504,M,68,Sochi,30111.55327657045,IT Specialist,Retail,Divorced,0,1,PhD,Mobile App
C000505,F,41,Rostov-on-Don,139668.56879740988,IT Specialist,Retail,Widowed,1,9,Bachelor,Mobile App
C000506,F,66,Novosibirsk,110074.32269815069,IT Specialist,Retail,Widowed,1,8,Secondary,Mobile App
